uid,type,title,transcript,locations,persons,topics,transcriptLength,totalPages,languageCode,isOnFrontPage,publicationDate,countryCode,dataProviderCode,mediaCode,mediaType,access_right,collections,content,content_provider,country,date,is_content_available,is_olr,is_on_front_page,issue,language,locations_mentioned,nb_pages,newsagencies_mentioned,newspaper,newspaper_political_orientation,newspaper_topics,pages,periodicity,persons_mentioned,province,relevance,size,year
luxembourg1935-1936-02-10-a-i0089,ad,Publicité 3 Page 6,,"[{'uid': 'aida-0001-54-Brussels', 'relevance': 2}, {'uid': 'aida-0001-54-Belgian_Congo', 'relevance': 1}, {'uid': 'aida-0001-54-Reims', 'relevance': 3}, {'uid': 'aida-0001-54-Verviers', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp01_fr', 'relevance': 0.047}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.041}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.07}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.449}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp72_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.033}]",241.0,1.0,fr,False,1936-02-10T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxembourg1935-1938-02-24-a-i0103,ad,Publicité 10 Page 6,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 4}]","[{'uid': 'aida-0001-50-Louis_Roederer', 'relevance': 1}, {'uid': 'aida-0001-50-Gaston_Diderich', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.127}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.167}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.344}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.037}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp83_fr', 'relevance': 0.022}]",245.0,1.0,fr,False,1938-02-24T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxwort-1937-02-05-a-i0133,ad,Pub. 41 Page 16,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}, {'uid': 'aida-0001-54-France', 'relevance': 1}, {'uid': 'aida-0001-54-Maurice_Cox', 'relevance': 1}]","[{'uid': 'aida-0001-50-Lou_Koster', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.493}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.028}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.032}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.028}]",246.0,1.0,fr,False,1937-02-05T00:00:00+00:00,LU,BNL,luxwort,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1933-07-17-a-i0069,ad,~)EBiH&lt;S RADIO LUXEMBOURG Longueur d'onde:,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Largo$2c$_Florida', 'relevance': 1}]","[{'uid': 'aida-0001-50-Emanuel_Feuermann', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp65_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.558}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp99_fr', 'relevance': 0.06}]",207.0,1.0,fr,False,1933-07-17T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1934-01-18-a-i0080,ad,RADIO-PROGRAMME RADIO LUXEMBOURG 230 kHz.,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}]","[{'uid': 'aida-0001-50-Henri_Pensis', 'relevance': 1}, {'uid': 'aida-0001-50-Suite_bergamasque', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.473}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.158}]",208.0,1.0,fr,False,1934-01-18T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1920-02-14-a-i0050,ad,Publicité 3 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 7}, {'uid': 'aida-0001-54-Jean_Racine', 'relevance': 1}, {'uid': 'aida-0001-54-Grenoble', 'relevance': 1}]","[{'uid': 'aida-0001-50-Frank_Moreau', 'relevance': 1}, {'uid': 'aida-0001-50-Luis_Royo', 'relevance': 1}, {'uid': 'aida-0001-50-Ruth_Roland', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.177}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.043}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.085}, {'uid': 'tm-fr-all-v2.0_tp67_fr', 'relevance': 0.292}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.057}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.082}]",617.0,1.0,fr,False,1920-02-14T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1926-02-11-a-i0052,ad,Publicité 7 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 6}, {'uid': 'aida-0001-54-Lorraine_$28$region$29$', 'relevance': 1}, {'uid': 'aida-0001-54-Belgium', 'relevance': 1}, {'uid': 'aida-0001-54-Brussels', 'relevance': 2}, {'uid': 'aida-0001-54-Lyon', 'relevance': 1}, {'uid': 'aida-0001-54-Meuse', 'relevance': 1}]","[{'uid': 'aida-0001-50-Luigi_Pirandello', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.152}, {'uid': 'tm-fr-all-v2.0_tp26_fr', 'relevance': 0.243}, {'uid': 'tm-fr-all-v2.0_tp32_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.147}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.046}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.09}, {'uid': 'tm-fr-all-v2.0_tp99_fr', 'relevance': 0.035}]",592.0,1.0,fr,False,1926-02-11T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1913-02-21-a-i0065,ad,Publicité 4 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 8}, {'uid': 'aida-0001-54-Paris', 'relevance': 3}, {'uid': 'aida-0001-54-County_of_La_Marche', 'relevance': 2}, {'uid': 'aida-0001-54-Liège_$28$car$29$', 'relevance': 1}, {'uid': 'aida-0001-54-Laval$2c$_Mayenne', 'relevance': 2}]","[{'uid': 'aida-0001-50-Ludwig_van_Beethoven', 'relevance': 1}, {'uid': 'aida-0001-50-Richard_Wagner', 'relevance': 1}, {'uid': 'aida-0001-50-Ryan_Dvorak', 'relevance': 1}, {'uid': 'aida-0001-50-Elvi_Svendsen', 'relevance': 1}, {'uid': 'aida-0001-50-Erik_Charpentier', 'relevance': 1}, {'uid': 'aida-0001-50-Marie_Clements', 'relevance': 1}, {'uid': 'aida-0001-50-Charles_Clements$2c$_5th_Earl_of_Leitrim', 'relevance': 1}, {'uid': 'aida-0001-50-Louis_Seigneur', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.671}, {'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.105}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.053}]",1373.0,1.0,fr,False,1913-02-21T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1907-11-05-a-i0043,ad,Publicité 1 Page 3,,"[{'uid': 'aida-0001-54-ATP_Luxembourg', 'relevance': 1}]","[{'uid': 'aida-0001-50-Ludwig_van_Beethoven', 'relevance': 1}, {'uid': 'aida-0001-50-Richard_Wagner', 'relevance': 1}, {'uid': 'aida-0001-50-Franck_Zio', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.067}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.053}, {'uid': 'tm-fr-all-v2.0_tp59_fr', 'relevance': 0.181}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.11}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.377}]",262.0,1.0,fr,False,1907-11-05T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1921-02-12-a-i0076,ad,Publicité 7 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.036}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.053}, {'uid': 'tm-fr-all-v2.0_tp29_fr', 'relevance': 0.023}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.1}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.113}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.151}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.083}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.04}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.023}]",299.0,1.0,fr,False,1921-02-12T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1925-02-21-b-i0069,ad,Publicité 15 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}]","[{'uid': 'aida-0001-50-Harold_Steven_Rogers', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp08_fr', 'relevance': 0.098}, {'uid': 'tm-fr-all-v2.0_tp16_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.268}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.128}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.142}, {'uid': 'tm-fr-all-v2.0_tp92_fr', 'relevance': 0.024}]",282.0,1.0,fr,False,1925-02-21T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1926-02-10-b-i0056,ad,Publicité 6 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 5}, {'uid': 'aida-0001-54-Lorraine_$28$region$29$', 'relevance': 1}]","[{'uid': 'aida-0001-50-Luigi_Pirandello', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.137}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.24}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.041}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.037}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.149}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.03}]",269.0,1.0,fr,False,1926-02-10T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1929-02-06-a-i0040,ad,Publicité 5 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 3}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}, {'uid': 'aida-0001-54-Lorraine_$28$region$29$', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.083}, {'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.04}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.151}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.04}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.053}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.344}]",284.0,1.0,fr,False,1929-02-06T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1931-02-13-a-i0039,ad,Publicité 10 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 4}, {'uid': 'aida-0001-54-Lorraine_Gary', 'relevance': 1}]","[{'uid': 'aida-0001-50-Pierre_Cossette', 'relevance': 1}, {'uid': 'aida-0001-50-Georges_Eo', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.145}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.323}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.069}, {'uid': 'tm-fr-all-v2.0_tp83_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.164}]",277.0,1.0,fr,False,1931-02-13T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxwort-1922-02-24-b-i0034,ad,Pub. 8 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 5}, {'uid': 'aida-0001-54-Lorraine_$28$region$29$', 'relevance': 1}]","[{'uid': 'aida-0001-50-Marie_Gaspard', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp14_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.278}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.105}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.072}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.031}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.031}, {'uid': 'tm-fr-all-v2.0_tp86_fr', 'relevance': 0.035}]",224.0,1.0,fr,False,1922-02-24T00:00:00+00:00,LU,BNL,luxwort,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1925-01-09-a-i0048,ad,Theätre du Pole-Nord Proprietaire ML,,"[{'uid': 'aida-0001-54-Inde', 'relevance': 1}, {'uid': 'aida-0001-54-Melle_Mel', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp06_fr', 'relevance': 0.05}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.099}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.094}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.031}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.36}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.036}]",241.0,1.0,fr,False,1925-01-09T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1904-12-31-a-i0027,ad,Publicité 4 Page 4,,"[{'uid': 'aida-0001-54-Bazar$2c$_Azerbaijan', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.564}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp80_fr', 'relevance': 0.069}]",101.0,1.0,fr,False,1904-12-31T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1928-02-16-a-i0080,ad,PARIS-PALACE Luxembourg CARNAVAL. Café Jean,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Marken', 'relevance': 1}, {'uid': 'aida-0001-54-Tienen', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp07_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.363}, {'uid': 'tm-fr-all-v2.0_tp72_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.029}]",104.0,1.0,fr,False,1928-02-16T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1913-02-19-a-i0054,ad,Publicité 6 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 7}, {'uid': 'aida-0001-54-France', 'relevance': 1}, {'uid': 'aida-0001-54-Harnes', 'relevance': 1}]","[{'uid': 'aida-0001-50-Ludwig_van_Beethoven', 'relevance': 1}, {'uid': 'aida-0001-50-Richard_Wagner', 'relevance': 1}, {'uid': 'aida-0001-50-John_C._Dvorak', 'relevance': 1}, {'uid': 'aida-0001-50-Rue_Sainte-Catherine$2c$_Lyon', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.149}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.072}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.246}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.094}, {'uid': 'tm-fr-all-v2.0_tp83_fr', 'relevance': 0.14}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.094}]",740.0,1.0,fr,False,1913-02-19T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1923-02-09-a-i0064,ad,Publicité 5 Page 2,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 3}, {'uid': 'aida-0001-54-Lorraine_$28$region$29$', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.412}, {'uid': 'tm-fr-all-v2.0_tp29_fr', 'relevance': 0.032}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.085}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.026}]",124.0,1.0,fr,False,1923-02-09T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1924-03-01-a-i0072,ad,Publicité 15 Page 3,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp06_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp29_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.085}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.267}, {'uid': 'tm-fr-all-v2.0_tp74_fr', 'relevance': 0.025}]",109.0,1.0,fr,False,1924-03-01T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
indeplux-1932-05-10-a-i0047,ad,Publicité 5 Page 3,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp16_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp55_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp74_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.027}]",105.0,1.0,fr,False,1932-05-10T00:00:00+00:00,LU,BNL,indeplux,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxland-1986-01-03-a-i0086,ad,Publicité 2 Page 20,,"[{'uid': 'aida-0001-54-Miss_Finland', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}]",[],"[{'uid': 'tm-fr-all-v2.0_tp01_fr', 'relevance': 0.095}, {'uid': 'tm-fr-all-v2.0_tp06_fr', 'relevance': 0.052}, {'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.176}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.065}, {'uid': 'tm-fr-all-v2.0_tp57_fr', 'relevance': 0.089}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.139}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp95_fr', 'relevance': 0.021}]",97.0,1.0,fr,False,1986-01-03T00:00:00+00:00,LU,BNL,luxland,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
luxland-1987-01-16-a-i0097,ad,Publicité 6 Page 20,,"[{'uid': 'aida-0001-54-MTV_Finland', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg_$28$city$29$', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp01_fr', 'relevance': 0.103}, {'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.108}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp57_fr', 'relevance': 0.151}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.209}]",127.0,1.0,fr,False,1987-01-16T00:00:00+00:00,LU,BNL,luxland,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
tageblatt-1922-02-24-a-i0055,ad,~a~ ~a~ ~MW&lt;MM)MWM)&lt;MMM)mMMt''MMt* S^~ T–,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 3}]",[],"[{'uid': 'tm-fr-all-v2.0_tp00_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp10_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp20_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp21_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp45_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp62_fr', 'relevance': 0.027}]",113.0,1.0,fr,False,1922-02-24T00:00:00+00:00,LU,BNL,tageblatt,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
obermosel-1937-02-04-a-i0070,ad,Publicité 12 Page 8,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}, {'uid': 'aida-0001-54-France', 'relevance': 1}, {'uid': 'aida-0001-54-Paris', 'relevance': 2}]","[{'uid': 'aida-0001-50-Maurice_Bouchor', 'relevance': 1}, {'uid': 'aida-0001-50-Lou_Koster', 'relevance': 1}, {'uid': 'aida-0001-50-Louis_Champagne', 'relevance': 1}]","[{'uid': 'tm-de-all-v2.0_tp21_de', 'relevance': 0.076}, {'uid': 'tm-de-all-v2.0_tp26_de', 'relevance': 0.054}, {'uid': 'tm-de-all-v2.0_tp33_de', 'relevance': 0.281}, {'uid': 'tm-de-all-v2.0_tp35_de', 'relevance': 0.02}, {'uid': 'tm-de-all-v2.0_tp38_de', 'relevance': 0.036}, {'uid': 'tm-de-all-v2.0_tp43_de', 'relevance': 0.034}, {'uid': 'tm-de-all-v2.0_tp60_de', 'relevance': 0.03}, {'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.175}, {'uid': 'tm-de-all-v2.0_tp96_de', 'relevance': 0.143}]",547.0,1.0,de,False,1937-02-04T00:00:00+00:00,LU,BNL,obermosel,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
obermosel-1938-02-23-a-i0079,ad,Publicité 6 Page 10,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]","[{'uid': 'aida-0001-50-Submission_wrestling', 'relevance': 1}, {'uid': 'aida-0001-50-Ho_Yinsen', 'relevance': 1}, {'uid': 'aida-0001-50-Manternach', 'relevance': 1}]","[{'uid': 'tm-de-all-v2.0_tp33_de', 'relevance': 0.812}, {'uid': 'tm-de-all-v2.0_tp59_de', 'relevance': 0.027}, {'uid': 'tm-de-all-v2.0_tp96_de', 'relevance': 0.03}]",597.0,1.0,de,False,1938-02-23T00:00:00+00:00,LU,BNL,obermosel,newspaper,,,,,,,,,,,,,,,,,,,,,,,,
