uid,type,title,transcript,languageCode,publicationDate,mediaCode,publicationMonth
indeplux-1888-02-22-a-i0026,ad,Publicité 9 Page 4,,fr,1888-02-22,indeplux,02
indeplux-1888-06-13-a-i0024,ad,Publicité 3 Page 4,,fr,1888-06-13,indeplux,06
indeplux-1888-06-14-a-i0024,ad,Publicité 3 Page 4,,fr,1888-06-14,indeplux,06
indeplux-1888-06-15-a-i0031,ad,Publicité 4 Page 4,,fr,1888-06-15,indeplux,06
indeplux-1889-02-14-a-i0022,ad,Publicité 4 Page 4,,fr,1889-02-14,indeplux,02
indeplux-1889-02-16-a-i0022,ad,Publicité 3 Page 4,,fr,1889-02-16,indeplux,02
indeplux-1889-02-18-a-i0029,ad,Publicité 9 Page 4,,fr,1889-02-18,indeplux,02
indeplux-1889-02-19-a-i0026,ad,Publicité 5 Page 4,,fr,1889-02-19,indeplux,02
indeplux-1889-02-21-a-i0028,ad,Publicité 4 Page 4,,fr,1889-02-21,indeplux,02
indeplux-1889-02-23-a-i0025,ad,Publicité 8 Page 4,,fr,1889-02-23,indeplux,02
indeplux-1889-02-26-a-i0034,ad,Publicité 8 Page 4,,fr,1889-02-26,indeplux,02
indeplux-1889-02-27-a-i0019,ad,Publicité 3 Page 4,,fr,1889-02-27,indeplux,02
indeplux-1889-02-28-a-i0024,ad,Publicité 3 Page 4,,fr,1889-02-28,indeplux,02
indeplux-1889-02-28-a-i0028,ad,Publicité 7 Page 4,,fr,1889-02-28,indeplux,02
indeplux-1889-03-01-a-i0018,ad,Publicité 4 Page 4,,fr,1889-03-01,indeplux,03
indeplux-1889-03-02-a-i0021,ad,Publicité 4 Page 4,,de,1889-03-02,indeplux,03
indeplux-1889-03-02-a-i0026,ad,Publicité 9 Page 4,,fr,1889-03-02,indeplux,03
indeplux-1889-03-04-a-i0033,ad,Publicité 8 Page 4,,fr,1889-03-04,indeplux,03
indeplux-1889-03-07-a-i0023,ad,Publicité 4 Page 4,,fr,1889-03-07,indeplux,03
indeplux-1889-03-09-a-i0036,ad,Publicité 13 Page 4,,fr,1889-03-09,indeplux,03
indeplux-1891-01-31-a-i0023,ad,Publicité 1 Page 3,,fr,1891-01-31,indeplux,01
indeplux-1892-02-19-a-i0023,ad,Publicité 4 Page 4,,fr,1892-02-19,indeplux,02
indeplux-1892-02-25-a-i0026,ad,Publicité 3 Page 3,,fr,1892-02-25,indeplux,02
indeplux-1892-02-25-a-i0029,ad,Publicité 6 Page 4,,fr,1892-02-25,indeplux,02
indeplux-1892-02-26-a-i0037,ad,Publicité 2 Page 3,,fr,1892-02-26,indeplux,02
indeplux-1892-02-26-a-i0038,ad,Publicité 3 Page 4,,fr,1892-02-26,indeplux,02
indeplux-1892-02-27-a-i0024,ad,Publicité 1 Page 3,,fr,1892-02-27,indeplux,02
indeplux-1892-02-27-a-i0027,ad,Publicité 4 Page 4,,fr,1892-02-27,indeplux,02
indeplux-1893-02-07-a-i0019,ad,Publicité 3 Page 4,,fr,1893-02-07,indeplux,02
indeplux-1893-02-08-a-i0042,ad,Publicité 3 Page 4,,fr,1893-02-08,indeplux,02
indeplux-1893-02-09-a-i0033,ad,Publicité 3 Page 4,,fr,1893-02-09,indeplux,02
indeplux-1893-02-10-a-i0034,ad,Publicité 4 Page 4,,fr,1893-02-10,indeplux,02
indeplux-1893-02-11-a-i0035,ad,Publicité 4 Page 4,,fr,1893-02-11,indeplux,02
indeplux-1893-10-12-a-i0046,ad,Publicité 1 Page 3,,fr,1893-10-12,indeplux,10
indeplux-1893-10-13-a-i0028,ad,Publicité 1 Page 3,,fr,1893-10-13,indeplux,10
indeplux-1893-10-16-a-i0026,ad,Publicité 1 Page 3,,fr,1893-10-16,indeplux,10
courriergdl-1866-01-16-a-i0021,ad,Publicité 4 Page 4,,fr,1866-01-16,courriergdl,01
courriergdl-1866-01-18-a-i0016,ad,Publicité 1 Page 3,,fr,1866-01-18,courriergdl,01
courriergdl-1866-01-23-a-i0027,ad,Publicité 2 Page 4,,fr,1866-01-23,courriergdl,01
courriergdl-1866-01-25-a-i0021,ad,Publicité 2 Page 4,,fr,1866-01-25,courriergdl,01
courriergdl-1866-02-10-a-i0018,ad,Publicité 2 Page 4,,fr,1866-02-10,courriergdl,02
courriergdl-1866-02-11-a-i0019,ad,Publicité 1 Page 3,,fr,1866-02-11,courriergdl,02
courriergdl-1866-02-11-a-i0023,ad,Publicité 5 Page 4,,fr,1866-02-11,courriergdl,02
courriergdl-1868-01-28-a-i0020,ad,Publicité 2 Page 4,,fr,1868-01-28,courriergdl,01
courriergdl-1868-02-01-a-i0019,ad,Publicité 1 Page 3,,fr,1868-02-01,courriergdl,02
courriergdl-1868-02-04-a-i0020,ad,Publicité 4 Page 4,,fr,1868-02-04,courriergdl,02
courriergdl-1868-02-08-a-i0024,ad,Publicité 5 Page 4,,fr,1868-02-08,courriergdl,02
courriergdl-1868-02-11-a-i0024,ad,Publicité 3 Page 4,,fr,1868-02-11,courriergdl,02
courriergdl-1868-02-12-a-i0022,ad,Publicité 2 Page 4,,fr,1868-02-12,courriergdl,02
courriergdl-1868-02-13-a-i0021,ad,Publicité 2 Page 4,,fr,1868-02-13,courriergdl,02
courriergdl-1868-02-14-a-i0022,ad,Publicité 4 Page 4,,fr,1868-02-14,courriergdl,02
courriergdl-1868-12-06-a-i0020,ad,Publicité 3 Page 4,,fr,1868-12-06,courriergdl,12
deletz1893-1893-01-01-a-i0021,ad,Publicité 3 Page 8,,fr,1893-01-01,deletz1893,01
deletz1893-1893-01-08-a-i0022,ad,Publicité 4 Page 6,,fr,1893-01-08,deletz1893,01
deletz1893-1893-01-15-a-i0019,ad,Publicité 1 Page 4,,fr,1893-01-15,deletz1893,01
deletz1893-1893-01-22-a-i0027,ad,Publicité 1 Page 5,,de,1893-01-22,deletz1893,01
deletz1893-1893-01-29-a-i0027,ad,Publicité 1 Page 5,,fr,1893-01-29,deletz1893,01
deletz1893-1893-03-04-a-i0029,ad,Publicité 3 Page 6,,fr,1893-03-04,deletz1893,03
deletz1893-1893-03-18-a-i0036,ad,Publicité 5 Page 6,,fr,1893-03-18,deletz1893,03
deletz1893-1893-05-13-a-i0042,ad,Publicité 3 Page 4,,fr,1893-05-13,deletz1893,05
deletz1893-1893-05-20-a-i0040,ad,Publicité 2 Page 4,,fr,1893-05-20,deletz1893,05
deletz1893-1893-05-27-a-i0033,ad,Publicité 3 Page 4,,fr,1893-05-27,deletz1893,05
deletz1893-1893-06-10-a-i0034,ad,Publicité 1 Page 6,,fr,1893-06-10,deletz1893,06
deletz1893-1893-09-09-a-i0038,ad,Publicité 1 Page 4,,fr,1893-09-09,deletz1893,09
deletz1893-1893-09-16-a-i0027,ad,Publicité 2 Page 4,,fr,1893-09-16,deletz1893,09
deletz1893-1894-01-20-a-i0024,ad,Publicité 2 Page 4,,fr,1894-01-20,deletz1893,01
deletz1893-1894-01-27-a-i0039,ad,Publicité 3 Page 4,,fr,1894-01-27,deletz1893,01
deletz1893-1894-02-03-a-i0019,ad,Publicité 3 Page 4,,fr,1894-02-03,deletz1893,02
indeplux-1872-01-12-a-i0019,ad,Publicité 3 Page 4,,fr,1872-01-12,indeplux,01
indeplux-1872-01-14-a-i0018,ad,Publicité 4 Page 4,,fr,1872-01-14,indeplux,01
indeplux-1872-02-04-a-i0022,ad,Publicité 3 Page 4,,fr,1872-02-04,indeplux,02
indeplux-1872-02-06-a-i0017,ad,Publicité 4 Page 4,,fr,1872-02-06,indeplux,02
indeplux-1872-02-08-a-i0014,ad,Publicité 2 Page 4,,fr,1872-02-08,indeplux,02
indeplux-1872-02-10-a-i0013,ad,Publicité 2 Page 4,,fr,1872-02-10,indeplux,02
indeplux-1872-02-13-a-i0020,ad,Publicité 2 Page 4,,de,1872-02-13,indeplux,02
indeplux-1873-01-24-a-i0020,ad,Publicité 2 Page 4,,fr,1873-01-24,indeplux,01
indeplux-1873-01-30-a-i0013,ad,Publicité 1 Page 3,,fr,1873-01-30,indeplux,01
indeplux-1873-02-02-a-i0012,ad,Publicité 2 Page 4,,fr,1873-02-02,indeplux,02
indeplux-1873-02-22-a-i0023,ad,Publicité 4 Page 4,,fr,1873-02-22,indeplux,02
indeplux-1874-01-08-a-i0029,ad,Publicité 7 Page 4,,fr,1874-01-08,indeplux,01
indeplux-1874-01-10-a-i0023,ad,Publicité 7 Page 4,,fr,1874-01-10,indeplux,01
indeplux-1874-02-13-a-i0020,ad,Publicité 2 Page 4,,fr,1874-02-13,indeplux,02
indeplux-1874-02-14-a-i0020,ad,Publicité 5 Page 4,,fr,1874-02-14,indeplux,02
indeplux-1874-02-15-a-i0018,ad,Publicité 4 Page 4,,fr,1874-02-15,indeplux,02
indeplux-1875-01-19-a-i0019,ad,Publicité 7 Page 4,,fr,1875-01-19,indeplux,01
indeplux-1875-01-28-a-i0015,ad,Publicité 3 Page 4,,fr,1875-01-28,indeplux,01
indeplux-1875-01-31-a-i0014,ad,Publicité 1 Page 4,,fr,1875-01-31,indeplux,01
indeplux-1876-02-02-a-i0009,ad,Publicité 2 Page 4,,fr,1876-02-02,indeplux,02
indeplux-1876-02-04-a-i0022,ad,Publicité 5 Page 4,,fr,1876-02-04,indeplux,02
indeplux-1876-02-05-a-i0016,ad,Publicité 1 Page 4,,fr,1876-02-05,indeplux,02
indeplux-1876-02-06-a-i0009,ad,Publicité 1 Page 4,,fr,1876-02-06,indeplux,02
indeplux-1876-02-06-a-i0011,ad,Publicité 3 Page 4,,fr,1876-02-06,indeplux,02
indeplux-1876-02-08-a-i0015,ad,Publicité 5 Page 4,,fr,1876-02-08,indeplux,02
indeplux-1876-02-10-a-i0018,ad,Publicité 1 Page 4,,fr,1876-02-10,indeplux,02
indeplux-1876-02-12-a-i0020,ad,Publicité 7 Page 4,,fr,1876-02-12,indeplux,02
indeplux-1876-02-13-a-i0026,ad,Publicité 3 Page 4,,fr,1876-02-13,indeplux,02
indeplux-1876-02-13-a-i0032,ad,Publicité 9 Page 4,,fr,1876-02-13,indeplux,02
indeplux-1876-02-15-a-i0008,ad,Publicité 1 Page 4,,fr,1876-02-15,indeplux,02
indeplux-1876-02-17-a-i0013,ad,Publicité 2 Page 4,,fr,1876-02-17,indeplux,02
indeplux-1876-02-20-a-i0015,ad,Publicité 5 Page 4,,fr,1876-02-20,indeplux,02
indeplux-1876-02-22-a-i0017,ad,Publicité 1 Page 4,,fr,1876-02-22,indeplux,02
indeplux-1876-02-24-a-i0007,ad,Publicité 1 Page 4,,fr,1876-02-24,indeplux,02
indeplux-1876-02-27-a-i0014,ad,Publicité 1 Page 4,,de,1876-02-27,indeplux,02
indeplux-1876-02-29-a-i0009,ad,Publicité 1 Page 4,,fr,1876-02-29,indeplux,02
indeplux-1877-01-31-a-i0017,ad,Publicité 3 Page 4,,fr,1877-01-31,indeplux,01
indeplux-1877-02-01-a-i0011,ad,Publicité 3 Page 4,,fr,1877-02-01,indeplux,02
indeplux-1877-02-04-a-i0011,ad,Publicité 2 Page 4,,fr,1877-02-04,indeplux,02
indeplux-1877-02-06-a-i0013,ad,Publicité 3 Page 4,,fr,1877-02-06,indeplux,02
indeplux-1877-02-08-a-i0015,ad,Publicité 2 Page 4,,fr,1877-02-08,indeplux,02
indeplux-1877-02-11-a-i0024,ad,Publicité 6 Page 4,,fr,1877-02-11,indeplux,02
indeplux-1877-02-13-a-i0010,ad,Publicité 3 Page 4,,fr,1877-02-13,indeplux,02
indeplux-1877-02-16-a-i0012,ad,Publicité 2 Page 4,,fr,1877-02-16,indeplux,02
indeplux-1877-02-18-a-i0012,ad,Publicité 2 Page 4,,fr,1877-02-18,indeplux,02
indeplux-1877-02-20-a-i0009,ad,Publicité 1 Page 3,,fr,1877-02-20,indeplux,02
indeplux-1877-02-21-a-i0013,ad,Publicité 2 Page 3,,fr,1877-02-21,indeplux,02
indeplux-1877-02-23-a-i0014,ad,Publicité 1 Page 3,,fr,1877-02-23,indeplux,02
indeplux-1877-02-25-a-i0012,ad,Publicité 1 Page 3,,fr,1877-02-25,indeplux,02
indeplux-1877-03-02-a-i0011,ad,Publicité 1 Page 3,,fr,1877-03-02,indeplux,03
indeplux-1877-03-16-a-i0011,ad,Publicité 1 Page 3,,fr,1877-03-16,indeplux,03
indeplux-1877-06-07-a-i0016,ad,Publicité 5 Page 3,,fr,1877-06-07,indeplux,06
indeplux-1878-02-22-a-i0013,ad,Publicité 1 Page 3,,fr,1878-02-22,indeplux,02
indeplux-1878-02-23-a-i0011,ad,Publicité 2 Page 4,,fr,1878-02-23,indeplux,02
indeplux-1878-02-24-a-i0016,ad,Publicité 4 Page 4,,fr,1878-02-24,indeplux,02
indeplux-1878-02-27-a-i0018,ad,Publicité 3 Page 4,,fr,1878-02-27,indeplux,02
indeplux-1878-02-28-a-i0018,ad,Publicité 4 Page 4,,fr,1878-02-28,indeplux,02
indeplux-1878-03-01-a-i0016,ad,Publicité 5 Page 4,,fr,1878-03-01,indeplux,03
indeplux-1878-03-02-a-i0023,ad,Publicité 4 Page 4,,fr,1878-03-02,indeplux,03
indeplux-1878-03-03-a-i0018,ad,Publicité 5 Page 4,,fr,1878-03-03,indeplux,03
indeplux-1878-03-05-a-i0022,ad,Publicité 4 Page 4,,fr,1878-03-05,indeplux,03
indeplux-1878-03-08-a-i0017,ad,Publicité 5 Page 4,,fr,1878-03-08,indeplux,03
indeplux-1933-02-24-a-i0049,ad,Publicité 1 Page 3,,fr,1933-02-24,indeplux,02
avenirgdl-1868-12-02-a-i0030,ad,Publicité 4 Page 4,,fr,1868-12-02,avenirgdl,12
avenirgdl-1868-12-08-a-i0034,ad,Publicité 4 Page 4,,fr,1868-12-08,avenirgdl,12
avenirgdl-1868-12-16-a-i0035,ad,Publicité 6 Page 4,,fr,1868-12-16,avenirgdl,12
avenirgdl-1868-12-18-a-i0045,ad,Publicité 7 Page 4,,fr,1868-12-18,avenirgdl,12
avenirgdl-1868-12-23-a-i0032,ad,Publicité 5 Page 4,,fr,1868-12-23,avenirgdl,12
avenirgdl-1869-01-01-a-i0035,ad,Publicité 4 Page 4,,fr,1869-01-01,avenirgdl,01
avenirgdl-1869-01-04-a-i0037,ad,Publicité 6 Page 4,,fr,1869-01-04,avenirgdl,01
avenirgdl-1869-01-22-a-i0035,ad,Publicité 6 Page 4,,fr,1869-01-22,avenirgdl,01
avenirgdl-1869-01-25-a-i0037,ad,Publicité 5 Page 4,,fr,1869-01-25,avenirgdl,01
avenirgdl-1869-01-27-a-i0036,ad,Publicité 7 Page 4,,fr,1869-01-27,avenirgdl,01
avenirgdl-1869-01-28-a-i0036,ad,Publicité 4 Page 4,,fr,1869-01-28,avenirgdl,01
avenirgdl-1869-01-30-a-i0040,ad,Publicité 7 Page 4,,fr,1869-01-30,avenirgdl,01
avenirgdl-1869-02-01-a-i0033,ad,Publicité 3 Page 4,,fr,1869-02-01,avenirgdl,02
avenirgdl-1869-02-02-a-i0033,ad,Publicité 4 Page 4,,fr,1869-02-02,avenirgdl,02
avenirgdl-1870-01-13-a-i0035,ad,Publicité 3 Page 4,,fr,1870-01-13,avenirgdl,01
avenirgdl-1870-01-17-a-i0019,ad,Publicité 3 Page 4,,fr,1870-01-17,avenirgdl,01
avenirgdl-1870-01-27-a-i0040,ad,Publicité 3 Page 4,,fr,1870-01-27,avenirgdl,01
avenirgdl-1870-01-29-a-i0022,ad,Publicité 7 Page 4,,fr,1870-01-29,avenirgdl,01
avenirgdl-1870-02-03-a-i0043,ad,Publicité 5 Page 4,,fr,1870-02-03,avenirgdl,02
avenirgdl-1870-02-24-a-i0036,ad,Publicité 1 Page 3,,fr,1870-02-24,avenirgdl,02
avenirgdl-1871-02-07-a-i0014,ad,Publicité 2 Page 4,,fr,1871-02-07,avenirgdl,02
avenirgdl-1871-02-21-a-i0014,ad,Publicité 4 Page 3,,fr,1871-02-21,avenirgdl,02
avenirgdl-1871-02-22-a-i0008,ad,Publicité 1 Page 1,,fr,1871-02-22,avenirgdl,02
avenirgdl-1871-02-22-a-i0010,ad,Publicité 3 Page 3,,fr,1871-02-22,avenirgdl,02
courriergdl-1856-12-18-a-i0017,ad,Publicité 2 Page 4,,fr,1856-12-18,courriergdl,12
courriergdl-1859-02-18-a-i0019,ad,Publicité 3 Page 4,,fr,1859-02-18,courriergdl,02
courriergdl-1859-11-15-a-i0019,ad,Publicité 3 Page 4,,fr,1859-11-15,courriergdl,11
courriergdl-1860-01-29-a-i0015,ad,Publicité 2 Page 3,,fr,1860-01-29,courriergdl,01
courriergdl-1860-02-01-a-i0017,ad,Publicité 1 Page 4,,fr,1860-02-01,courriergdl,02
courriergdl-1860-02-04-a-i0014,ad,Publicité 2 Page 4,,fr,1860-02-04,courriergdl,02
courriergdl-1860-02-11-a-i0011,ad,Publicité 2 Page 4,,fr,1860-02-11,courriergdl,02
courriergdl-1860-02-12-a-i0009,ad,Publicité 1 Page 3,,fr,1860-02-12,courriergdl,02
courriergdl-1860-02-19-a-i0014,ad,Publicité 2 Page 4,,fr,1860-02-19,courriergdl,02
courriergdl-1862-01-08-a-i0025,ad,Publicité 3 Page 4,,fr,1862-01-08,courriergdl,01
courriergdl-1862-07-16-a-i0010,ad,Publicité 1 Page 4,,fr,1862-07-16,courriergdl,07
courriergdl-1862-07-18-a-i0014,ad,Publicité 2 Page 4,,fr,1862-07-18,courriergdl,07
courriergdl-1862-07-20-a-i0015,ad,Publicité 2 Page 4,,fr,1862-07-20,courriergdl,07
courriergdl-1862-07-27-a-i0012,ad,Publicité 2 Page 4,,fr,1862-07-27,courriergdl,07
courriergdl-1863-01-01-a-i0013,ad,Publicité 1 Page 4,,fr,1863-01-01,courriergdl,01
courriergdl-1863-01-09-a-i0008,ad,Publicité 1 Page 4,,fr,1863-01-09,courriergdl,01
courriergdl-1863-01-10-a-i0007,ad,Publicité 1 Page 4,,fr,1863-01-10,courriergdl,01
courriergdl-1863-01-11-a-i0012,ad,Publicité 4 Page 4,,fr,1863-01-11,courriergdl,01
courriergdl-1863-01-13-a-i0013,ad,Publicité 2 Page 4,,fr,1863-01-13,courriergdl,01
courriergdl-1863-02-01-a-i0014,ad,Publicité 1 Page 4,,fr,1863-02-01,courriergdl,02
courriergdl-1863-02-15-a-i0010,ad,Publicité 3 Page 4,,fr,1863-02-15,courriergdl,02
courriergdl-1863-12-12-a-i0009,ad,Publicité 1 Page 4,,fr,1863-12-12,courriergdl,12
courriergdl-1863-12-16-a-i0020,ad,Publicité 1 Page 4,,fr,1863-12-16,courriergdl,12
courriergdl-1863-12-19-a-i0020,ad,Publicité 4 Page 4,,fr,1863-12-19,courriergdl,12
courriergdl-1863-12-20-a-i0020,ad,Publicité 4 Page 4,,fr,1863-12-20,courriergdl,12
courriergdl-1863-12-27-a-i0014,ad,Publicité 2 Page 4,,fr,1863-12-27,courriergdl,12
courriergdl-1864-01-27-a-i0022,ad,Publicité 4 Page 4,,fr,1864-01-27,courriergdl,01
courriergdl-1864-01-29-a-i0016,ad,Publicité 2 Page 4,,fr,1864-01-29,courriergdl,01
courriergdl-1864-01-31-a-i0021,ad,Publicité 7 Page 4,,fr,1864-01-31,courriergdl,01
courriergdl-1864-02-07-a-i0018,ad,Publicité 5 Page 4,,fr,1864-02-07,courriergdl,02
courriergdl-1864-02-21-a-i0019,ad,Publicité 4 Page 4,,fr,1864-02-21,courriergdl,02
courriergdl-1864-02-24-a-i0014,ad,Publicité 2 Page 4,,fr,1864-02-24,courriergdl,02
courriergdl-1864-02-28-a-i0017,ad,Publicité 6 Page 4,,fr,1864-02-28,courriergdl,02
courriergdl-1864-03-01-a-i0020,ad,Publicité 2 Page 4,,fr,1864-03-01,courriergdl,03
courriergdl-1864-03-02-a-i0016,ad,Publicité 2 Page 4,,fr,1864-03-02,courriergdl,03
courriergdl-1864-03-03-a-i0014,ad,Publicité 2 Page 4,,fr,1864-03-03,courriergdl,03
courriergdl-1865-01-05-a-i0020,ad,Publicité 2 Page 4,,fr,1865-01-05,courriergdl,01
courriergdl-1865-01-07-a-i0020,ad,Publicité 2 Page 4,,fr,1865-01-07,courriergdl,01
courriergdl-1865-01-10-a-i0014,ad,Publicité 3 Page 4,,fr,1865-01-10,courriergdl,01
courriergdl-1865-01-13-a-i0016,ad,Publicité 4 Page 4,,fr,1865-01-13,courriergdl,01
courriergdl-1865-01-18-a-i0022,ad,Publicité 2 Page 4,,fr,1865-01-18,courriergdl,01
courriergdl-1865-01-19-a-i0015,ad,Publicité 3 Page 4,,fr,1865-01-19,courriergdl,01
courriergdl-1865-01-21-a-i0017,ad,Publicité 2 Page 4,,fr,1865-01-21,courriergdl,01
courriergdl-1865-01-22-a-i0023,ad,Publicité 5 Page 4,,fr,1865-01-22,courriergdl,01
courriergdl-1865-01-24-a-i0015,ad,Publicité 2 Page 4,,fr,1865-01-24,courriergdl,01
courriergdl-1865-01-26-a-i0015,ad,Publicité 1 Page 4,,fr,1865-01-26,courriergdl,01
courriergdl-1865-01-27-a-i0014,ad,Publicité 3 Page 4,,fr,1865-01-27,courriergdl,01
courriergdl-1865-01-28-a-i0016,ad,Publicité 3 Page 4,,fr,1865-01-28,courriergdl,01
courriergdl-1865-01-29-a-i0011,ad,Publicité 1 Page 4,,fr,1865-01-29,courriergdl,01
courriergdl-1865-02-08-a-i0019,ad,Publicité 4 Page 4,,fr,1865-02-08,courriergdl,02
courriergdl-1865-02-10-a-i0019,ad,Publicité 3 Page 4,,fr,1865-02-10,courriergdl,02
courriergdl-1865-04-05-a-i0017,ad,Publicité 1 Page 4,,fr,1865-04-05,courriergdl,04
courriergdl-1865-12-29-a-i0022,ad,Publicité 1 Page 4,,fr,1865-12-29,courriergdl,12
courriergdl-1866-01-03-a-i0015,ad,Publicité 1 Page 2,,fr,1866-01-03,courriergdl,01
courriergdl-1866-01-10-a-i0019,ad,Publicité 2 Page 4,,fr,1866-01-10,courriergdl,01
courriergdl-1866-01-12-a-i0019,ad,Publicité 1 Page 4,,fr,1866-01-12,courriergdl,01
indeplux-1893-10-18-a-i0030,ad,Publicité 1 Page 3,,fr,1893-10-18,indeplux,10
indeplux-1893-10-19-a-i0034,ad,Publicité 1 Page 3,,fr,1893-10-19,indeplux,10
indeplux-1893-10-20-a-i0038,ad,Publicité 1 Page 3,,fr,1893-10-20,indeplux,10
indeplux-1893-10-21-a-i0026,ad,Publicité 1 Page 3,,fr,1893-10-21,indeplux,10
indeplux-1893-10-23-a-i0028,ad,Publicité 1 Page 3,,fr,1893-10-23,indeplux,10
indeplux-1893-10-24-a-i0036,ad,Publicité 1 Page 3,,fr,1893-10-24,indeplux,10
indeplux-1893-10-25-a-i0025,ad,Publicité 1 Page 3,,fr,1893-10-25,indeplux,10
indeplux-1894-01-31-a-i0031,ad,Publicité 3 Page 4,,fr,1894-01-31,indeplux,01
indeplux-1894-02-01-a-i0022,ad,Publicité 2 Page 4,,fr,1894-02-01,indeplux,02
indeplux-1894-02-02-a-i0028,ad,Publicité 4 Page 4,,fr,1894-02-02,indeplux,02
indeplux-1894-02-03-a-i0045,ad,Publicité 3 Page 4,,fr,1894-02-03,indeplux,02
indeplux-1895-09-18-a-i0037,ad,Publicité 4 Page 4,,fr,1895-09-18,indeplux,09
indeplux-1895-09-19-a-i0043,ad,Publicité 8 Page 4,,fr,1895-09-19,indeplux,09
indeplux-1895-09-20-a-i0036,ad,Publicité 6 Page 4,,fr,1895-09-20,indeplux,09
indeplux-1895-09-21-a-i0032,ad,Publicité 4 Page 4,,fr,1895-09-21,indeplux,09
indeplux-1895-10-10-a-i0046,ad,Publicité 2 Page 3,,fr,1895-10-10,indeplux,10
indeplux-1895-10-11-a-i0038,ad,Publicité 8 Page 4,,fr,1895-10-11,indeplux,10
indeplux-1895-10-12-a-i0038,ad,Publicité 6 Page 4,,fr,1895-10-12,indeplux,10
indeplux-1896-02-14-a-i0043,ad,Publicité 7 Page 4,,fr,1896-02-14,indeplux,02
indeplux-1896-02-15-a-i0030,ad,Publicité 3 Page 4,,fr,1896-02-15,indeplux,02
indeplux-1897-02-13-a-i0033,ad,Publicité 3 Page 3,,fr,1897-02-13,indeplux,02
indeplux-1897-02-15-a-i0034,ad,Publicité 4 Page 4,,fr,1897-02-15,indeplux,02
indeplux-1897-02-17-a-i0039,ad,Publicité 6 Page 4,,fr,1897-02-17,indeplux,02
indeplux-1897-02-18-a-i0047,ad,Publicité 2 Page 4,,fr,1897-02-18,indeplux,02
indeplux-1897-02-20-a-i0038,ad,Publicité 7 Page 4,,fr,1897-02-20,indeplux,02
indeplux-1897-02-23-a-i0038,ad,Publicité 4 Page 4,,fr,1897-02-23,indeplux,02
indeplux-1897-02-26-a-i0053,ad,Publicité 3 Page 4,,fr,1897-02-26,indeplux,02
indeplux-1897-02-27-a-i0048,ad,Publicité 9 Page 4,,fr,1897-02-27,indeplux,02
indeplux-1897-03-01-a-i0051,ad,Publicité 8 Page 4,,fr,1897-03-01,indeplux,03
indeplux-1897-03-09-a-i0027,ad,Publicité 3 Page 4,,de,1897-03-09,indeplux,03
indeplux-1897-03-13-a-i0041,ad,Publicité 5 Page 4,,fr,1897-03-13,indeplux,03
indeplux-1897-03-19-a-i0033,ad,Publicité 2 Page 4,,fr,1897-03-19,indeplux,03
indeplux-1898-02-10-a-i0022,ad,Publicité 4 Page 4,,fr,1898-02-10,indeplux,02
indeplux-1898-02-10-a-i0024,ad,Publicité 6 Page 4,,fr,1898-02-10,indeplux,02
indeplux-1898-02-17-a-i0037,ad,Publicité 12 Page 4,,fr,1898-02-17,indeplux,02
indeplux-1898-02-19-a-i0031,ad,Publicité 8 Page 4,,fr,1898-02-19,indeplux,02
tageblatt-1935-03-13-a-i0090,ad,ASSOSS 30 Mars ASSOSS 30,,en,1935-03-13,tageblatt,03
tageblatt-1934-02-21-a-i0095,ad,ASSOSS LA ASSOSS I REDOUTE,,de,1934-02-21,tageblatt,02
tageblatt-1935-03-09-a-i0107,ad,CDA Redoute masquee E R,,de,1935-03-09,tageblatt,03
tageblatt-1938-02-09-a-i0080,ad,MfltflP TniiPicmP Grande Redoute: 12,,de,1938-02-09,tageblatt,02
tageblatt-1936-02-20-a-i0102,ad,VEREINSMITTEILUNGEN. Canoe-Club Esch-Alzette. Wir erinnern,,de,1936-02-20,tageblatt,02
tageblatt-1934-02-10-a-i0145,ad,(1~ Grand Hotel du Min,,de,1934-02-10,tageblatt,02
luxwort-1870-06-20-a-i0007,ad,Pub. 2 Page 4,,de,1870-06-20,luxwort,06
tageblatt-1939-02-18-a-i0142,ad,"Samedi, 18 février: Redoute du",,de,1939-02-18,tageblatt,02
tageblatt-1927-03-24-a-i0058,ad,LE CLOU DES CLOWNS 8673,,de,1927-03-24,tageblatt,03
tageblatt-1939-02-16-a-i0100,ad,"Samedi, 18 février: Redoute du",,de,1939-02-16,tageblatt,02
tageblatt-1939-02-17-a-i0096,ad,"Samedi, 18 fevrier: Redoute du",,de,1939-02-17,tageblatt,02
dunioun-1948-01-31-a-i0137,ad,Publicité 3 Page 7,,lb,1948-01-31,dunioun,01
luxwort-1949-02-12-a-i0116,ad,Pub. 20 Page 4,,de,1949-02-12,luxwort,02
tageblatt-1939-03-09-a-i0106,ad,"Samedl, h Mars au Casino",,de,1939-03-09,tageblatt,03
tageblatt-1926-03-10-a-i0068,ad,A QUOI REVEIST LES JEUNES,,de,1926-03-10,tageblatt,03
tageblatt-1949-03-04-a-i0091,ad,Redoute rnnsquee DU CANOB CLUB,,de,1949-03-04,tageblatt,03
tageblatt-1939-02-16-a-i0107,ad,VERANSTALTUNGEN. Der WANDERZIRKUS «FRATERNELLE (Turnverein,,de,1939-02-16,tageblatt,02
dunioun-1948-01-29-a-i0069,ad,Publicité 2 Page 5,,lb,1948-01-29,dunioun,01
